date,floors,bedrooms,sqft_living,sqft_lot,sqft_basement,yr_built,condition ,grade,price
140804,1,2,1460,4200,580,1914,0.75,0.416666667,415000
140724,1,4,1950,4200,910,1951,1,0.5,601000
150327,2,3,1340,4200,0,2002,0.5,0.5,217000
140806,1.5,4,2520,4200,1010,1909,0.75,0.5,415000
150417,2,4,3160,4200,980,1999,0.5,0.583333333,1.14E+06
140708,1,2,630,4200,0,1930,0.5,0.416666667,148000
140827,2,3,2370,4200,0,2014,0.5,0.583333333,387865
140731,2,3,2060,4200,0,2014,0.5,0.583333333,326989
140804,2,3,2060,4200,0,2014,0.5,0.583333333,339989
140707,2,3,2370,4200,0,2014,0.5,0.583333333,351999
150506,2,3,2370,4200,0,2014,0.5,0.583333333,388598
140804,2,3,1820,4200,0,2014,0.5,0.583333333,307635
141119,2,3,2430,4203,0,2001,0.5,0.583333333,515000
150403,2,3,2290,4203,0,2001,0.5,0.666666667,590000
140703,2,4,3150,4203,0,2002,0.5,0.666666667,815000
140729,2,3,2500,4203,0,2001,0.5,0.583333333,539900
140725,1,4,2160,4205,1080,1969,0.5,0.5,590000
141211,1,2,820,4206,0,1949,0.5,0.333333333,510000
150408,1,2,820,4206,0,1949,0.5,0.333333333,489950
140605,1,3,2340,4206,1170,1917,1,0.5,640000
140625,1.5,5,2000,4211,720,1908,0.75,0.5,690500
150318,2,6,2800,4213,0,1998,0.5,0.583333333,677790
141125,2,5,3420,4216,900,2008,0.5,0.666666667,925000
150112,1.5,4,2140,4217,820,1925,0.5,0.416666667,236500
141023,2,3,1650,4218,0,2000,0.5,0.583333333,485000
141226,2,6,3300,4218,1100,1970,0.5,0.583333333,920000
150513,1,3,1640,4218,730,1941,0.75,0.5,645000
141016,1,3,1180,4219,120,1939,0.5,0.5,435000
150414,2,3,1670,4220,0,2002,0.5,0.5,310000
150319,1,2,1350,4220,0,2004,0.5,0.583333333,480000
150402,1,2,1520,4220,680,1910,0.75,0.5,470000
140826,2,2,1810,4220,0,2004,0.5,0.583333333,489000
140528,1,2,720,4222,0,1942,0.75,0.333333333,151000
140916,1,2,1350,4225,0,2003,0.5,0.583333333,428000
150311,1,4,1910,4225,1000,1919,0.75,0.416666667,189950
140619,1,2,1440,4225,0,2005,0.5,0.583333333,437000
140919,2,3,2180,4226,0,2004,0.5,0.583333333,450000
150317,2,3,1680,4226,0,2003,0.5,0.583333333,286000
141218,3,4,2840,4227,0,2014,0.5,0.666666667,784950
150205,1,2,1060,4228,200,1906,0.5,0.5,515000
150311,1,4,1780,4228,0,1953,0.5,0.5,350000
140521,2,4,2220,4228,0,2014,0.5,0.583333333,334990
141218,2,5,2530,4229,0,2004,0.5,0.5,349900
140918,2,4,2940,4232,0,2004,0.5,0.666666667,710000
140929,1,2,970,4233,0,1944,0.75,0.5,560000
150506,1,2,820,4234,0,1951,0.5,0.416666667,389950
140602,2,2,1710,4234,380,1920,0.5,0.5,405000
140516,1,4,1510,4235,0,1955,0.5,0.5,254000
150422,1.5,4,1470,4236,0,1946,0.75,0.5,638000
140605,2,4,2100,4237,0,2006,0.5,0.583333333,268500
140620,1,2,840,4239,0,1948,0.5,0.5,325000
140818,1.5,6,2570,4240,600,1911,0.75,0.5,705000
141205,2,3,2550,4240,0,2006,0.5,0.5,325000
140505,1,4,1390,4240,340,1924,0.5,0.5,657100
140529,1,4,1640,4240,720,1921,1,0.5,635200
141118,1.5,3,1680,4240,0,1926,0.75,0.5,540000
140627,2,6,3120,4240,1030,1993,0.75,0.5,315000
140716,1,3,1040,4240,180,1924,0.75,0.5,626000
150218,2,3,2200,4240,0,2003,0.5,0.5,290000
150227,1,3,2460,4240,1230,1925,0.75,0.5,930000
141208,1.5,3,1430,4240,0,1924,0.5,0.5,650000
141229,1,2,710,4240,0,1942,0.75,0.416666667,271000
140602,1.5,4,1720,4240,260,1925,0.75,0.5,540000
150508,1.5,4,1620,4240,0,1916,1,0.5,512500
141007,2,4,2540,4241,0,2009,0.5,0.583333333,717000
140811,2,3,1590,4242,0,2000,0.5,0.5,355000
150209,2,3,1560,4244,0,2002,0.5,0.5,275000
150512,2,3,2440,4244,0,2011,0.5,0.583333333,729000
140828,2,3,2490,4244,0,2005,0.5,0.666666667,370000
150224,2,5,3190,4247,760,2013,0.5,0.583333333,780000
140505,2,4,2450,4247,0,2013,0.5,0.583333333,712198
150508,2,2,1730,4248,0,1905,0.5,0.5,450000
150121,2,4,2300,4249,0,2006,0.5,0.583333333,353000
140517,1,3,1700,4250,810,1944,0.5,0.416666667,410000
140605,1,3,1690,4250,670,1967,0.5,0.5,269000
140602,1.5,3,950,4250,0,1948,1,0.416666667,469000
150409,1.5,4,2410,4250,950,1929,1,0.5,735000
140924,1,2,1790,4250,870,1915,0.5,0.5,721000
150212,1,4,1210,4250,0,1941,0.75,0.5,315000
141112,1,3,990,4250,150,1924,0.75,0.5,399000
140604,1.5,3,2080,4252,530,2003,0.5,0.5,270000
140731,2,3,1780,4252,240,1989,0.75,0.583333333,675000
140729,2,4,2320,4254,0,2004,0.5,0.583333333,423000
150430,1,3,1840,4255,900,1907,0.5,0.5,645000
141112,1,2,1550,4257,720,1953,0.5,0.5,415000
150421,2,3,2540,4260,0,2005,0.5,0.5,325000
140804,2,5,1760,4264,0,1902,0.5,0.583333333,780500
150327,1,2,940,4264,0,1949,1,0.5,416000
150424,2,4,2190,4265,650,2015,0.5,0.666666667,920000
140904,1,3,1440,4268,400,1953,0.5,0.5,285000
150321,1,3,1270,4268,0,1921,0.5,0.5,475000
140917,1.5,5,2180,4268,840,1924,0.75,0.5,470000
150120,2,4,2730,4268,0,2009,0.5,0.666666667,905000
140808,2,4,1700,4268,0,2000,0.5,0.5,245000
150413,1,0,844,4269,0,1913,0.75,0.5,139950
140528,2,3,3160,4270,510,2006,0.5,0.583333333,555000
140804,2,3,2500,4270,0,2000,0.5,0.583333333,538500
150413,2,4,2070,4270,0,2010,0.5,0.583333333,493000
150406,2,3,1600,4271,0,2003,0.5,0.5,245000
140507,2,3,1600,4271,0,2000,0.5,0.5,280000
150313,2,3,2340,4273,0,2002,0.5,0.5,459950
141230,2,3,1980,4274,0,2003,0.5,0.5,415000
140705,2,4,2700,4275,0,2004,0.5,0.666666667,1.20E+06
150420,1.5,3,1630,4275,0,1908,0.5,0.5,567000
141007,1,2,740,4275,0,1924,1,0.416666667,392800
150305,2,3,2099,4275,0,2010,0.5,0.5,289950
140731,2,4,2475,4276,0,2014,0.5,0.5,319900
150416,1.5,4,1590,4280,0,1924,0.5,0.5,599000
141003,1,4,1840,4280,920,1918,0.75,0.5,540000
150330,1,2,870,4280,0,1921,0.75,0.416666667,503000
140528,1,3,2280,4280,1000,1917,1,0.5,875000
140811,1,2,970,4284,0,1905,0.5,0.5,495000
140818,1,2,1120,4284,390,1921,0.5,0.416666667,469000
140507,1,3,1340,4284,260,1910,0.5,0.5,530000
140823,2,3,2330,4284,410,2004,0.5,0.666666667,453000
140805,2,5,2600,4284,0,2014,0.5,0.666666667,775000
140930,1,2,1350,4286,0,2004,0.5,0.583333333,455000
150422,2,3,1730,4286,0,1999,0.5,0.5,339950
150428,2,4,3080,4287,850,2012,0.5,0.75,830000
140620,1,3,1520,4288,500,1949,0.5,0.5,380000
140905,1,3,1380,4290,300,1955,0.5,0.5,525000
141222,1,3,1380,4290,300,1955,0.5,0.5,650000
150401,2,4,1560,4290,0,1994,0.5,0.5,270000
141001,2,4,3230,4290,0,2004,0.5,0.666666667,772500
141219,2,4,3230,4290,0,2004,0.5,0.666666667,765000
150501,1,6,3560,4290,1780,1957,0.75,0.5,435000
141001,2,3,2410,4293,0,2007,0.5,0.5,450000
150310,2,4,2960,4296,770,2007,0.5,0.666666667,1.14E+06
141028,2,3,2160,4297,0,1999,0.5,0.666666667,520000
141203,2,4,2672,4297,652,2005,0.5,0.583333333,700000
141007,2,4,2990,4298,0,2014,0.5,0.666666667,779950
150427,1.5,3,2130,4299,450,1922,0.75,0.5,700000
140529,1.5,4,1600,4300,0,1916,0.75,0.5,485000
150311,1.5,4,2020,4300,0,1900,0.5,0.416666667,565000
150402,1.5,5,1380,4300,0,1916,0.5,0.5,462000
150313,1.5,3,1820,4300,200,1914,0.75,0.583333333,775000
140820,1.5,4,1440,4300,150,1929,0.75,0.583333333,656000
150427,1.5,4,1890,4300,540,1918,0.5,0.5,620000
140812,1.5,3,1440,4300,0,1929,0.5,0.583333333,600000
140520,1.5,4,2090,4300,840,1925,0.75,0.5,494000
150406,1,2,910,4301,0,1923,0.75,0.5,570000
140823,2,4,2245,4301,0,2014,0.5,0.583333333,362865
150406,1.5,3,1410,4303,0,1900,0.75,0.5,415000
141022,1,2,1420,4305,500,1941,0.75,0.5,490000
150225,1.5,6,1530,4305,0,1921,0.75,0.5,642000
140910,2,3,2080,4307,0,2004,0.5,0.5,368000
150513,2,3,2300,4307,0,1998,0.5,0.583333333,500000
150512,2,3,1680,4308,0,2004,0.5,0.5,347000
140801,2,3,1670,4308,0,2001,0.5,0.583333333,483500
150406,2,4,2070,4310,0,2004,0.5,0.5,430000
140714,2,3,2120,4310,0,2001,0.5,0.5,559950
140722,1.5,4,1780,4310,0,1919,1,0.416666667,336000
141021,1.5,2,990,4313,0,1917,0.75,0.416666667,442000
140507,1.5,4,2650,4316,1130,1905,0.5,0.583333333,705000
150326,2,5,2290,4320,310,1928,0.5,0.5,848000
140619,1,3,1340,4320,420,1912,0.5,0.333333333,186000
141021,1,3,1320,4320,660,1918,0.5,0.416666667,366000
140524,1,2,1010,4320,0,1924,1,0.5,501000
141030,2,3,1780,4320,0,1930,0.75,0.583333333,679000
150413,1,2,860,4320,0,1925,0.5,0.5,250000
150327,1,3,1870,4320,900,1920,0.75,0.5,680000
140911,2,3,2010,4320,0,1999,0.5,0.666666667,699000
140701,1,2,820,4320,0,1937,0.5,0.333333333,102500
150304,1,2,1250,4320,400,1911,0.75,0.5,575000
150320,2,6,2930,4320,800,1913,0.5,0.666666667,1.23E+06
140610,1,4,2320,4322,1180,1910,0.5,0.5,480000
140812,2,4,4170,4322,1230,2005,0.5,0.666666667,810000
140630,2,3,1470,4322,0,1985,0.5,0.5,491500
141030,1,2,1840,4322,680,1914,0.75,0.5,513000
140905,1,2,720,4323,0,1942,0.5,0.416666667,405000
150420,2,3,2370,4324,0,2006,0.5,0.583333333,404000
150423,1.5,4,2490,4325,800,1922,0.5,0.583333333,1.08E+06
140910,1.5,4,1620,4329,0,1927,0.5,0.5,415000
140919,2,4,2245,4330,0,2014,0.5,0.583333333,389990
150130,2,3,1990,4331,0,1997,0.5,0.5,359000
141023,1,2,990,4332,0,1909,0.5,0.5,620000
141114,2,3,1810,4332,0,1992,0.5,0.583333333,517500
140522,2,3,2450,4332,0,2010,0.5,0.583333333,660000
150113,2,3,2150,4332,0,2013,0.5,0.583333333,410000
140623,1,4,2160,4333,900,1942,0.75,0.583333333,450000
140516,1,3,2150,4333,950,1956,0.5,0.5,430000
150317,3,3,2830,4334,0,2006,0.5,0.75,1.90E+06
150223,2,4,2480,4334,0,2012,0.5,0.583333333,399000
140602,2,4,1840,4337,0,1917,0.75,0.583333333,809000
140903,2,3,2250,4337,0,2004,0.5,0.583333333,589000
140929,2,3,1427,4337,0,2009,0.5,0.5,260000
150324,2,4,1770,4338,0,2001,0.5,0.5,279900
150128,2,4,1800,4338,0,2001,0.5,0.583333333,515000
141117,2,4,1613,4338,0,2009,0.5,0.5,279500
141223,2,3,1072,4339,0,2009,0.5,0.5,250000
150324,1,4,1960,4340,980,1912,1,0.583333333,724950
150304,1,2,800,4342,130,1927,0.5,0.416666667,410000
140505,2,3,2490,4343,0,2003,0.5,0.666666667,705380
140529,2,4,2320,4344,0,2012,0.5,0.583333333,449950
150312,2,3,1950,4345,0,2007,0.5,0.5,425000
141212,1,2,720,4346,0,1942,0.75,0.416666667,287000
140724,2,3,2040,4348,0,2006,0.75,0.583333333,346950
140723,2,4,2510,4349,0,2010,0.5,0.583333333,490000
141030,2,4,1560,4350,0,2003,0.5,0.5,280000
140919,1.5,3,1510,4350,0,1913,1,0.416666667,195000
140728,1,2,700,4350,0,1943,0.5,0.416666667,328000
140703,2,4,2020,4350,290,1943,1,0.666666667,554729
150224,2,4,2020,4350,290,1943,1,0.666666667,868000
140715,2,3,1460,4350,0,2008,0.5,0.5,362764
150211,1,6,2620,4350,860,1957,0.5,0.5,900000
150311,2,4,1860,4356,0,1917,0.5,0.666666667,967000
150505,3,4,2910,4356,0,2010,0.5,0.583333333,915000
150424,2,3,1800,4357,0,2013,0.5,0.583333333,450000
141112,2,4,1790,4358,0,1993,0.5,0.5,260000
140613,2,6,3010,4360,1010,2014,0.5,0.666666667,1.13E+06
140829,1,3,1160,4360,0,1929,0.75,0.583333333,501000
141231,1,5,2130,4360,890,1959,0.5,0.583333333,565000
140714,2,3,1910,4363,0,2006,0.5,0.666666667,650000
150204,2,3,1610,4364,0,1996,0.5,0.583333333,450000
140930,1,2,1030,4365,0,1942,0.5,0.5,450000
140731,2,3,1280,4366,0,1985,0.75,0.416666667,183000
141106,1,2,1030,4366,0,1912,0.5,0.5,410000
141216,2,4,2210,4366,0,1901,0.5,0.583333333,589000
140528,2,4,2360,4367,0,2003,0.5,0.583333333,490000
150324,1,1,900,4368,0,1915,1,0.416666667,152900
150424,1,2,810,4368,0,1958,0.5,0.416666667,450000
150423,2,3,2150,4368,540,1998,0.5,0.583333333,500000
140608,2,5,2870,4369,780,2007,0.5,0.583333333,540000
141022,1,2,1530,4370,400,1946,0.5,0.5,458950
141210,1.5,3,2120,4370,0,1904,0.5,0.583333333,733500
140709,2,4,2230,4372,690,1935,1,0.583333333,900000
140507,1,1,1100,4373,280,1947,0.25,0.416666667,250000
150209,2,3,2370,4375,0,2006,0.5,0.583333333,366000
150120,1,3,1570,4375,600,1940,0.5,0.5,560000
140619,1,2,1260,4377,0,1947,0.75,0.5,405000
140723,2,3,1580,4379,0,1994,0.75,0.583333333,500000
150106,1,3,1230,4380,0,1947,0.5,0.416666667,200000
140608,2,4,1811,4381,0,2007,0.5,0.583333333,260000
150421,2,4,2730,4385,0,2001,0.5,0.583333333,712000
150505,1,2,1530,4387,510,1952,0.5,0.583333333,700180
150427,2,4,1850,4388,0,1941,1,0.583333333,763000
140625,1,2,1380,4390,500,1931,0.75,0.583333333,450000
140630,1.5,4,3220,4392,900,1931,0.75,0.666666667,880000
141023,1,3,1440,4394,0,1987,1,0.583333333,515000
140716,2,4,2311,4396,0,2014,0.5,0.666666667,399440
140726,1,2,900,4397,0,1918,0.5,0.416666667,205000
150406,2,3,2270,4399,0,2007,0.5,0.5,469900
140524,2,3,2460,4399,0,2007,0.5,0.5,440500
140604,2,3,2060,4399,0,2007,0.5,0.5,418500
141104,1.5,4,2100,4400,380,1924,1,0.5,445000
141202,1.5,3,1660,4400,200,1911,0.5,0.583333333,780000
140905,1.5,4,2050,4400,0,1922,0.75,0.666666667,740000
140813,1,3,1170,4400,300,1951,0.5,0.5,470000
140528,2,3,2495,4400,0,2007,0.5,0.583333333,267000
140514,1.5,3,1700,4400,0,1906,0.75,0.583333333,800000
140506,1,2,1030,4400,0,1924,0.5,0.5,469000
150422,1.5,3,1830,4400,110,1930,0.75,0.583333333,638000
140611,2.5,6,4250,4400,1230,1902,0.75,0.5,665000
141210,2,3,2495,4400,0,2007,0.5,0.583333333,276000
140922,1,4,2610,4400,1350,1920,1,0.583333333,890000
150410,2,3,2153,4400,0,2007,0.5,0.583333333,259000
141103,1,3,1400,4400,0,1930,0.5,0.5,399950
140811,1,3,1320,4400,0,1909,0.5,0.416666667,350000
150227,1.5,3,1210,4400,0,1930,0.75,0.583333333,635000
150403,1.5,3,1740,4400,0,1924,0.5,0.5,548500
150202,1,4,1920,4400,960,1906,0.75,0.416666667,399950
140905,1,4,2160,4400,840,1921,1,0.5,665000
150106,2,9,3680,4400,850,1908,0.5,0.5,700000
150311,1,2,1940,4400,970,1923,0.5,0.5,790000
140728,1,2,960,4400,0,1951,0.75,0.5,319000
140626,1.5,3,1490,4400,0,1906,0.75,0.5,670000
150406,1.5,3,1740,4400,0,1903,0.5,0.583333333,650500
150311,1.5,5,2480,4400,840,1919,0.5,0.5,540000
140620,1,2,1760,4400,880,1930,0.75,0.5,640000
150428,2,4,2620,4400,0,2004,0.5,0.666666667,742500
141202,1.5,4,1740,4400,0,1924,0.5,0.5,382000
141016,2,4,2434,4400,0,2007,0.5,0.583333333,285000
140725,2,3,2497,4400,0,2007,0.5,0.583333333,275000
141119,1,2,920,4400,0,1948,0.5,0.5,412133
150107,2,4,1810,4400,110,1909,0.5,0.583333333,575000
140509,1,2,1150,4400,0,1905,0.75,0.5,463000
140911,1.5,4,2095,4400,800,1910,1,0.583333333,711000
140822,1,3,1370,4400,0,1988,0.5,0.583333333,394000
140826,1,1,610,4400,0,1922,0.5,0.333333333,126000
140819,2,6,2750,4400,980,1987,0.5,0.583333333,869900
141015,1.5,7,3110,4400,1100,1914,1,0.5,730000
140822,2,4,2270,4400,0,2006,0.5,0.5,425000
150403,1.5,3,2010,4400,0,1986,0.5,0.5,350000
141001,1.5,2,1570,4400,0,1914,0.75,0.583333333,998500
150325,1,4,2450,4400,1000,1913,0.5,0.5,800000
141021,1.5,4,2540,4400,910,1925,1,0.5,696500
150410,2,5,2230,4400,500,1913,0.5,0.5,920000
141125,1,3,2130,4400,700,1922,0.5,0.5,675000
141212,2,4,3220,4400,1040,1937,0.5,0.666666667,862500
141110,1.5,5,2640,4400,800,1925,1,0.5,593000
141003,1.5,4,2080,4400,0,1925,0.5,0.5,592500
141104,2,3,2450,4400,650,1922,0.75,0.666666667,952000
140903,1,3,1600,4400,570,1941,0.5,0.5,690000
141219,1.5,3,1890,4400,0,1919,1,0.5,651000
140609,2,3,1960,4400,0,2006,0.5,0.5,410000
141103,1,4,2290,4400,1000,1959,0.5,0.5,435000
141017,1,3,1800,4400,450,1970,1,0.5,680000
140723,2,4,2090,4400,0,2011,0.5,0.583333333,455000
140620,2,4,2970,4400,0,2014,0.5,0.583333333,775950
141008,2,5,3900,4400,1250,2014,0.5,0.666666667,1.20E+06
141110,2,4,3940,4407,1320,1921,0.75,0.583333333,1.20E+06
141010,2,3,1730,4408,0,1996,0.5,0.583333333,445000
150224,1,4,2930,4408,1270,1939,1,0.583333333,718000
140811,2.5,4,3110,4408,600,1931,0.75,0.75,1.42E+06
150417,3,3,1910,4408,0,2007,0.5,0.583333333,400000
140721,2,4,2670,4410,0,1999,0.5,0.583333333,668000
150303,1.5,4,1720,4410,0,1928,0.5,0.5,772500
141222,2,3,1550,4411,0,2001,0.5,0.5,324000
141008,2,4,2570,4412,0,2001,0.5,0.666666667,655000
140927,1.5,4,2850,4416,810,1926,0.5,0.5,875000
150331,2,4,1700,4418,0,1931,0.5,0.583333333,950000
140821,2,3,1820,4418,0,1994,0.75,0.583333333,661000
150326,2,4,1984,4419,0,2010,0.5,0.5,300000
141024,2,3,1640,4420,0,1918,0.75,0.5,250000
150225,1.5,4,1040,4420,0,1944,0.5,0.416666667,396000
140521,1,3,1440,4421,0,2007,0.5,0.583333333,413800
140829,2,4,2460,4425,0,2006,0.5,0.583333333,693000
150401,2,5,2880,4425,0,2005,0.5,0.583333333,733000
140910,2.5,5,3732,4426,800,2001,0.5,0.75,1.23E+06
140805,2,4,2070,4427,0,2007,0.5,0.5,425000
140711,1,3,920,4429,0,1952,0.5,0.5,250000
141121,2,3,1800,4429,0,1906,0.75,0.5,579000
150413,1.5,4,2180,4431,160,1912,0.5,0.583333333,625000
150406,2,4,2770,4432,0,2004,0.5,0.666666667,438800
150207,2,4,2019,4435,0,2008,0.5,0.583333333,293000
140611,1,3,2060,4437,1030,1929,0.5,0.5,460000
140908,2,3,2600,4438,0,2004,0.5,0.5,581000
141103,1,3,1670,4438,0,2014,0.5,0.5,249950
140707,1,2,1190,4440,0,1981,0.5,0.416666667,382500
140723,2,2,2210,4440,770,1931,0.75,0.583333333,820000
150305,2,4,3070,4440,1040,1922,0.5,0.666666667,900000
140709,1,3,990,4440,0,1943,0.5,0.416666667,226550
150428,2,3,2100,4440,0,1945,0.5,0.5,800000
140520,1.5,4,1320,4440,0,1929,0.5,0.5,387500
140627,1,3,1670,4440,0,2014,0.5,0.5,246950
150226,2,4,2260,4440,0,2014,0.5,0.5,341780
141106,1,2,1760,4441,450,1950,0.5,0.583333333,428950
140730,1,3,1670,4441,0,2014,0.5,0.5,256703
140613,2,3,2860,4442,0,2000,0.5,0.583333333,799000
141204,2,4,2040,4443,0,2001,0.5,0.583333333,265000
140524,3,5,4580,4443,0,2004,0.5,0.75,2.00E+06
140731,2,3,1500,4445,0,1996,0.5,0.583333333,457500
150408,1.5,3,1130,4445,0,1930,0.75,0.583333333,672000
140915,2,3,2950,4446,500,2001,0.5,0.666666667,930000
150302,2,4,2240,4447,0,2006,0.5,0.5,410000
140905,1,2,1340,4447,0,2004,0.5,0.583333333,381000
140716,2,4,2290,4450,0,2004,0.5,0.666666667,540000
141103,1,2,1900,4450,400,1916,1,0.5,650000
141222,2,3,2390,4452,600,1929,0.5,0.666666667,790000
141021,2,3,1280,4452,0,1985,0.5,0.416666667,187000
150416,1,2,620,4455,0,1927,0.5,0.416666667,425000
150429,2,3,2594,4455,0,2012,0.5,0.583333333,351000
150129,2,3,2350,4456,0,2004,0.5,0.5,410000
140710,1,2,740,4459,0,1915,0.5,0.333333333,295000
141208,2,4,1984,4460,0,2012,0.5,0.5,292000
140618,1,5,2870,4461,1220,1976,0.5,0.5,646000
150122,1.5,3,2070,4463,290,1931,1,0.583333333,781000
141015,2,5,3110,4464,0,2007,0.5,0.583333333,588000
150305,2,4,2200,4466,0,1968,0.5,0.5,450000
150209,2,4,2130,4467,0,2014,0.5,0.583333333,380000
140801,3,3,2840,4468,0,2006,0.5,0.75,717550
141222,2,4,2320,4468,160,1999,0.5,0.583333333,637500
140623,2,4,2620,4469,0,2008,0.5,0.5,300000
150303,2,3,1440,4473,0,2003,0.5,0.5,465000
150112,1,3,1950,4473,420,1914,0.75,0.416666667,400000
140527,2,4,1630,4473,0,2003,0.5,0.5,312900
140528,2,4,2798,4473,0,2012,0.5,0.666666667,499950
150408,2,3,1690,4476,0,2008,0.5,0.5,302500
141217,2,4,3200,4477,810,2006,0.5,0.666666667,825000
141031,1.5,4,2570,4480,990,1927,0.75,0.583333333,889000
150331,2,3,1920,4480,0,1949,0.5,0.666666667,1.01E+06
140709,1.5,4,2100,4480,320,1928,0.75,0.5,679000
140723,1.5,4,1410,4480,0,1927,0.5,0.583333333,625000
141031,1,3,1820,4480,700,1923,1,0.5,655000
141202,1,2,2100,4480,700,1908,1,0.5,420000
140830,1,3,1040,4480,170,1924,0.5,0.5,642000
150313,2,9,2820,4480,940,1918,0.5,0.5,934000
150507,1,3,1470,4480,340,1918,0.75,0.5,613000
140626,1,2,1390,4482,0,1980,0.75,0.583333333,216500
150129,2,4,2300,4482,0,2013,0.5,0.5,332000
150210,1,4,1490,4485,140,1960,0.5,0.583333333,604000
150507,2,3,1550,4486,0,2000,0.5,0.5,280000
141208,2,3,1470,4488,0,1980,1,0.5,399950
140923,2,3,1910,4488,0,1998,0.5,0.583333333,617000
140903,2,3,2270,4488,0,1999,0.5,0.5,480000
140926,1,3,1600,4489,800,1944,0.5,0.416666667,364500
140818,1,2,1350,4494,430,1949,0.5,0.5,345000
140819,2,4,2250,4495,0,2008,0.5,0.5,292500
150505,1,2,1370,4495,0,1975,0.75,0.583333333,276200
141104,1,3,840,4495,0,1921,0.5,0.416666667,151100
150421,1,3,840,4495,0,1921,0.5,0.416666667,251000
150127,2,4,2130,4496,0,2004,0.5,0.5,215000
150326,2,5,2400,4496,0,2004,0.5,0.5,338000
141118,1.5,4,2850,4497,1120,1910,0.5,0.5,650000
150303,2,3,1740,4497,0,2012,0.5,0.5,299950
140716,2,4,2590,4498,0,2004,0.5,0.666666667,700000
150324,2,4,2680,4499,0,1999,0.5,0.666666667,807100
141119,2,4,2030,4499,0,2003,0.5,0.583333333,365500
150304,2,3,1880,4499,0,1993,0.5,0.583333333,529000
150216,2,5,3400,4499,660,2005,0.5,0.583333333,510000
140814,1,2,1070,4500,0,1937,0.5,0.5,415000
141106,2,3,2120,4500,0,2000,0.5,0.5,437500
150326,2,3,1800,4500,0,1995,0.5,0.5,382000
141027,1.5,3,1230,4500,0,1913,0.75,0.5,275000
140729,1,3,2660,4500,1330,1922,0.75,0.5,605000
140717,1,2,1590,4500,670,1946,0.75,0.5,490000
140701,1,2,950,4500,100,1926,0.5,0.5,500000
140611,2,6,3440,4500,160,2007,0.5,0.583333333,495000
150407,1,3,950,4500,0,1943,0.75,0.416666667,325000
140519,1.5,3,1710,4500,300,1928,0.5,0.583333333,462000
150116,1.5,3,1560,4500,0,1903,0.5,0.5,415000
150122,1,2,670,4500,0,1905,0.5,0.333333333,157500
140610,2,3,1620,4500,0,1926,0.75,0.583333333,800000
141205,1.5,4,1390,4500,0,1908,1,0.5,425000
140602,1,3,1380,4500,0,2008,0.5,0.5,275000
141017,1,2,1070,4500,160,1932,0.75,0.416666667,245000
141007,1.5,2,1450,4500,0,1921,0.75,0.5,526000
150304,1.5,3,1090,4500,0,1929,1,0.583333333,292000
141027,1.5,4,1760,4500,0,1906,1,0.5,720000
140512,1.5,2,910,4500,0,1906,0.75,0.5,350000
141230,1.5,4,2380,4500,910,1926,0.5,0.416666667,455000
150325,3,4,3920,4500,0,2013,0.5,0.583333333,1.17E+06
141021,1,2,1930,4500,0,2003,0.5,0.583333333,542000
150424,2,5,1800,4500,120,1939,0.75,0.5,754300
150414,2,4,2580,4500,730,1905,0.75,0.666666667,935000
140508,1.5,3,1690,4500,0,1928,0.75,0.583333333,719000
141028,2,5,4020,4500,900,2010,0.5,0.666666667,1.42E+06
150317,1,2,1660,4500,0,2003,0.5,0.583333333,559000
141202,1.5,3,1150,4500,0,1917,0.5,0.5,450000
150504,1,2,750,4500,0,1945,0.5,0.416666667,295000
150503,1,2,840,4500,0,1939,0.5,0.416666667,377500
140618,1.5,5,1260,4500,0,1926,0.5,0.5,650000
141001,1,3,990,4500,0,1948,1,0.5,421500
150307,1,2,900,4500,0,1951,0.5,0.5,263300
141115,1.5,5,2980,4500,910,1921,0.5,0.5,842500
150411,1.5,5,2980,4500,910,1921,0.5,0.5,850000
140523,1,2,1030,4500,200,1924,0.5,0.5,595000
140604,1,3,910,4500,0,1948,0.5,0.5,465000
140818,1,3,1500,4500,380,1938,0.5,0.5,578000
140703,1,3,1380,4500,0,1960,1,0.5,650000
141119,2.5,3,3490,4500,320,1924,0.5,0.666666667,1.05E+06
150123,1,3,1780,4500,860,1922,0.75,0.5,625000
141218,2,3,2760,4500,640,2004,0.5,0.666666667,952000
141120,2,5,3970,4500,1110,2004,0.5,0.666666667,811500
140722,1.5,4,3390,4500,1200,1924,0.5,0.583333333,780000
150508,1,2,1410,4500,390,1939,0.5,0.5,600000
140624,2,3,1930,4500,0,1990,0.5,0.583333333,425000
141003,2,4,2420,4500,0,2001,0.5,0.5,597400
141015,2,4,2920,4500,0,1999,0.5,0.666666667,730000
140813,2.5,4,3310,4500,400,1900,1,0.666666667,829000
150423,2,4,2160,4500,0,2002,0.5,0.5,359000
150302,2,4,2870,4500,360,2012,0.5,0.75,2.00E+06
150317,1.5,2,1270,4500,0,1919,0.75,0.5,510000
141201,1.5,4,1960,4500,0,1922,0.5,0.5,660000
140910,1.5,4,1540,4500,0,1905,0.25,0.5,462500
150306,1.5,4,1600,4500,0,1926,0.75,0.5,725000
140828,1,2,1000,4500,0,1916,0.5,0.416666667,207100
141104,2,6,3020,4500,0,1941,0.5,0.5,354000
141110,1,3,1940,4500,850,1926,0.5,0.5,700000
